CALENDAR_C;HOLIDAY_D;GLOBAL_F
AUY       ;2016-12-31;0
AUY       ;2017-01-01;0
AUY       ;2017-01-02;0
AUY       ;2017-01-27;0
AUY       ;2017-01-28;0
AUY       ;2017-01-29;0
AUY       ;2017-01-30;0
AUY       ;2017-01-31;0
AUY       ;2017-02-01;0
AUY       ;2017-02-02;0
AUY       ;2017-04-02;0
AUY       ;2017-04-03;0
AUY       ;2017-04-04;0
AUY       ;2017-05-01;0
AUY       ;2017-05-28;0
AUY       ;2017-05-29;0
AUY       ;2017-05-30;0
AUY       ;2017-10-01;0
AUY       ;2017-10-02;0
AUY       ;2017-10-03;0
AUY       ;2017-10-04;0
AUY       ;2017-10-05;0
AUY       ;2017-10-06;0
AUY       ;2017-10-07;0
AUY       ;2017-10-08;0
AUY       ;2018-01-01;0
AUY       ;2018-02-15;0
AUY       ;2018-02-16;0
AUY       ;2018-02-17;0
AUY       ;2018-02-18;0
AUY       ;2018-02-19;0
AUY       ;2018-02-20;0
AUY       ;2018-02-21;0
AUY       ;2018-04-05;0
AUY       ;2018-04-06;0
AUY       ;2018-04-07;0
AUY       ;2018-04-29;0
AUY       ;2018-04-30;0
AUY       ;2018-05-01;0
AUY       ;2018-06-18;0
AUY       ;2018-09-24;0
AUY       ;2018-10-01;0
AUY       ;2018-10-02;0
AUY       ;2018-10-03;0
AUY       ;2018-10-04;0
AUY       ;2018-10-05;0
AUY       ;2018-10-06;0
AUY       ;2018-10-07;0
AUY       ;2018-12-31;0
AUY       ;2019-01-01;0
AUY       ;2019-02-04;0
AUY       ;2019-02-05;0
AUY       ;2019-02-06;0
AUY       ;2019-02-07;0
AUY       ;2019-02-08;0
AUY       ;2019-02-09;0
AUY       ;2019-02-10;0
AUY       ;2019-04-05;0
AUY       ;2019-05-01;0
AUY       ;2019-05-02;0
AUY       ;2019-05-03;0
AUY       ;2019-06-07;0
AUY       ;2019-09-13;0
AUY       ;2019-10-01;0
AUY       ;2019-10-02;0
AUY       ;2019-10-03;0
AUY       ;2019-10-04;0
AUY       ;2019-10-05;0
AUY       ;2019-10-06;0
AUY       ;2019-10-07;0
AUY       ;2020-01-01;0
AUY       ;2020-01-24;0
AUY       ;2020-01-27;0
AUY       ;2020-01-28;0
AUY       ;2020-01-29;0
AUY       ;2020-01-30;0
AUY       ;2020-04-06;0
AUY       ;2020-05-01;0
AUY       ;2020-05-04;0
AUY       ;2020-05-05;0
AUY       ;2020-06-25;0
AUY       ;2020-06-26;0
AUY       ;2020-10-01;0
AUY       ;2020-10-02;0
AUY       ;2020-10-05;0
AUY       ;2020-10-06;0
AUY       ;2020-10-07;0
AUY       ;2020-10-08;0
AUY       ;2021-01-01;0
AUY       ;2021-02-11;0
AUY       ;2021-02-12;0
AUY       ;2021-02-15;0
AUY       ;2021-02-16;0
AUY       ;2021-02-17;0
AUY       ;2021-04-05;0
AUY       ;2021-05-03;0
AUY       ;2021-05-04;0
AUY       ;2021-05-05;0
AUY       ;2021-06-14;0
AUY       ;2021-09-20;0
AUY       ;2021-09-21;0
AUY       ;2021-10-01;0
AUY       ;2021-10-04;0
AUY       ;2021-10-05;0
AUY       ;2021-10-06;0
AUY       ;2021-10-07;0
AUY       ;2022-01-03;0
AUY       ;2022-02-01;0
AUY       ;2022-02-02;0
AUY       ;2022-02-03;0
AUY       ;2022-02-04;0
AUY       ;2022-02-05;0
AUY       ;2022-02-06;0
AUY       ;2022-04-05;0
AUY       ;2022-05-01;0
AUY       ;2022-06-03;0
AUY       ;2022-09-11;0
AUY       ;2022-10-01;0
AUY       ;2022-10-02;0
AUY       ;2022-10-03;0
AUY       ;2022-10-04;0
AUY       ;2022-10-05;0
AUY       ;2023-01-02;0
AUY       ;2023-01-22;0
AUY       ;2023-01-23;0
AUY       ;2023-01-24;0
AUY       ;2023-01-25;0
AUY       ;2023-01-26;0
AUY       ;2023-01-27;0
AUY       ;2023-04-05;0
AUY       ;2023-05-01;0
AUY       ;2023-06-22;0
AUY       ;2023-09-29;0
AUY       ;2023-10-01;0
AUY       ;2023-10-02;0
AUY       ;2023-10-03;0
AUY       ;2023-10-04;0
AUY       ;2023-10-05;0
AUY       ;2024-01-01;0
AUY       ;2024-02-12;0
AUY       ;2024-02-13;0
AUY       ;2024-02-14;0
AUY       ;2024-02-15;0
AUY       ;2024-04-04;0
AUY       ;2024-05-01;0
AUY       ;2024-06-10;0
AUY       ;2024-09-17;0
AUY       ;2024-10-01;0
AUY       ;2024-10-02;0
AUY       ;2024-10-03;0
AUY       ;2024-10-04;0
AUY       ;2024-10-07;0
NZD       ;2014-01-01;0
NZD       ;2014-01-02;0
NZD       ;2014-02-06;0
NZD       ;2014-04-18;0
NZD       ;2014-04-21;0
NZD       ;2014-04-25;0
NZD       ;2014-06-02;0
NZD       ;2014-10-27;0
NZD       ;2014-12-25;0
NZD       ;2014-12-26;0
NZD       ;2015-01-01;0
NZD       ;2015-01-02;0
NZD       ;2015-01-26;0
NZD       ;2015-02-06;0
NZD       ;2015-04-03;0
NZD       ;2015-04-06;0
NZD       ;2015-04-27;0
NZD       ;2015-06-01;0
NZD       ;2015-10-26;0
NZD       ;2015-12-25;0
NZD       ;2015-12-28;0
NZD       ;2016-01-01;0
NZD       ;2016-01-04;0
NZD       ;2016-02-01;0
NZD       ;2016-02-08;0
NZD       ;2016-03-25;0
NZD       ;2016-03-28;0
NZD       ;2016-04-25;0
NZD       ;2016-06-06;0
NZD       ;2016-10-24;0
NZD       ;2016-12-26;0
NZD       ;2016-12-27;0
NZD       ;2017-01-02;0
NZD       ;2017-01-03;0
NZD       ;2017-02-06;0
NZD       ;2017-04-14;0
NZD       ;2017-04-17;0
NZD       ;2017-04-25;0
NZD       ;2017-06-05;0
NZD       ;2017-10-23;0
NZD       ;2017-12-25;0
NZD       ;2017-12-26;0
NZD       ;2018-01-01;0
NZD       ;2018-01-02;0
NZD       ;2018-02-06;0
NZD       ;2018-03-30;0
NZD       ;2018-04-02;0
NZD       ;2018-04-25;0
NZD       ;2018-06-04;0
NZD       ;2018-10-22;0
NZD       ;2018-12-25;0
NZD       ;2018-12-26;0
NZD       ;2019-01-01;0
NZD       ;2019-01-02;0
NZD       ;2019-01-28;0
NZD       ;2019-02-06;0
NZD       ;2019-04-19;0
NZD       ;2019-04-22;0
NZD       ;2019-04-25;0
NZD       ;2019-06-03;0
NZD       ;2019-10-28;0
NZD       ;2019-12-25;0
NZD       ;2019-12-26;0
NZD       ;2020-01-01;0
NZD       ;2020-01-02;0
NZD       ;2020-02-06;0
NZD       ;2020-04-10;0
NZD       ;2020-04-13;0
NZD       ;2020-04-27;0
NZD       ;2020-06-01;0
NZD       ;2020-10-26;0
NZD       ;2020-12-25;0
NZD       ;2020-12-28;0
NZD       ;2021-01-01;0
NZD       ;2021-01-04;0
NZD       ;2021-02-08;0
NZD       ;2021-04-02;0
NZD       ;2021-04-05;0
NZD       ;2021-04-26;0
NZD       ;2021-06-07;0
NZD       ;2021-10-25;0
NZD       ;2021-12-27;0
NZD       ;2021-12-28;0
NZD       ;2022-01-03;0
NZD       ;2022-01-04;0
NZD       ;2022-01-24;0
NZD       ;2022-01-31;0
NZD       ;2022-02-07;0
NZD       ;2022-04-15;0
NZD       ;2022-04-18;0
NZD       ;2022-04-25;0
NZD       ;2022-06-06;0
NZD       ;2022-10-24;0
NZD       ;2022-12-26;0
NZD       ;2022-12-27;0
NZD       ;2023-01-02;0
NZD       ;2023-01-03;0
NZD       ;2023-01-23;0
NZD       ;2023-01-30;0
NZD       ;2023-02-06;0
NZD       ;2023-04-07;0
NZD       ;2023-04-10;0
NZD       ;2023-04-25;0
NZD       ;2023-06-05;0
NZD       ;2023-10-23;0
NZD       ;2023-12-25;0
NZD       ;2023-12-26;0
NZD       ;2024-01-01;0
NZD       ;2024-01-02;0
NZD       ;2024-01-22;0
NZD       ;2024-01-29;0
NZD       ;2024-02-06;0
NZD       ;2024-03-29;0
NZD       ;2024-04-01;0
NZD       ;2024-04-25;0
NZD       ;2024-06-03;0
NZD       ;2024-10-28;0
NZD       ;2024-12-25;0
NZD       ;2024-12-26;0
KZT       ;2014-01-01;0
KZT       ;2014-01-02;0
KZT       ;2014-01-03;0
KZT       ;2014-01-07;0
KZT       ;2014-03-10;0
KZT       ;2014-03-21;0
KZT       ;2014-03-22;0
KZT       ;2014-03-23;0
KZT       ;2014-03-24;0
KZT       ;2014-03-25;0
KZT       ;2014-05-01;0
KZT       ;2014-05-02;0
KZT       ;2014-05-07;0
KZT       ;2014-05-08;0
KZT       ;2014-05-09;0
KZT       ;2014-07-07;0
KZT       ;2014-07-29;0
KZT       ;2014-09-01;0
KZT       ;2014-12-01;0
KZT       ;2014-12-16;0
KZT       ;2014-12-17;0
KZT       ;2015-01-01;0
KZT       ;2015-01-02;0
KZT       ;2015-01-07;0
KZT       ;2015-03-08;0
KZT       ;2015-03-09;0
KZT       ;2015-03-21;0
KZT       ;2015-03-22;0
KZT       ;2015-03-23;0
KZT       ;2015-03-24;0
KZT       ;2015-03-25;0
KZT       ;2015-05-01;0
KZT       ;2015-05-07;0
KZT       ;2015-05-09;0
KZT       ;2015-05-11;0
KZT       ;2015-07-06;0
KZT       ;2015-08-30;0
KZT       ;2015-08-31;0
KZT       ;2015-09-23;0
KZT       ;2015-10-04;0
KZT       ;2015-12-01;0
KZT       ;2015-12-16;0
KZT       ;2015-12-17;0
KZT       ;2016-01-01;0
KZT       ;2016-01-04;0
KZT       ;2016-01-07;0
KZT       ;2016-03-08;0
KZT       ;2016-03-21;0
KZT       ;2016-03-22;0
KZT       ;2016-03-23;0
KZT       ;2016-05-02;0
KZT       ;2016-05-09;0
KZT       ;2016-07-06;0
KZT       ;2016-08-30;0
KZT       ;2016-09-13;0
KZT       ;2016-12-01;0
KZT       ;2016-12-16;0
KZT       ;2016-12-19;0
KZT       ;2017-01-02;0
KZT       ;2017-01-03;0
KZT       ;2017-03-08;0
KZT       ;2017-03-21;0
KZT       ;2017-03-22;0
KZT       ;2017-03-23;0
KZT       ;2017-05-01;0
KZT       ;2017-05-08;0
KZT       ;2017-05-09;0
KZT       ;2017-06-26;0
KZT       ;2017-07-06;0
KZT       ;2017-08-30;0
KZT       ;2017-09-01;0
KZT       ;2017-12-01;0
KZT       ;2017-12-18;0
KZT       ;2017-12-19;0
KZT       ;2018-01-01;0
KZT       ;2018-01-02;0
KZT       ;2018-03-08;0
KZT       ;2018-03-09;0
KZT       ;2018-03-21;0
KZT       ;2018-03-22;0
KZT       ;2018-03-23;0
KZT       ;2018-04-30;0
KZT       ;2018-05-01;0
KZT       ;2018-05-07;0
KZT       ;2018-05-08;0
KZT       ;2018-05-09;0
KZT       ;2018-07-06;0
KZT       ;2018-08-21;0
KZT       ;2018-08-30;0
KZT       ;2018-08-31;0
KZT       ;2018-12-03;0
KZT       ;2018-12-17;0
KZT       ;2018-12-18;0
KZT       ;2018-12-31;0
KZT       ;2019-01-01;0
KZT       ;2019-01-02;0
KZT       ;2019-01-07;0
KZT       ;2019-03-08;0
KZT       ;2019-03-21;0
KZT       ;2019-03-22;0
KZT       ;2019-03-25;0
KZT       ;2019-05-01;0
KZT       ;2019-05-07;0
KZT       ;2019-05-09;0
KZT       ;2019-07-08;0
KZT       ;2019-08-11;0
KZT       ;2019-08-30;0
KZT       ;2019-12-02;0
KZT       ;2019-12-16;0
KZT       ;2019-12-17;0
KZT       ;2020-01-01;0
KZT       ;2020-01-02;0
KZT       ;2020-01-07;0
KZT       ;2020-03-09;0
KZT       ;2020-03-23;0
KZT       ;2020-03-24;0
KZT       ;2020-03-25;0
KZT       ;2020-05-01;0
KZT       ;2020-05-07;0
KZT       ;2020-05-11;0
KZT       ;2020-05-12;0
KZT       ;2020-05-13;0
KZT       ;2020-07-06;0
KZT       ;2020-07-31;0
KZT       ;2020-08-31;0
KZT       ;2020-12-01;0
KZT       ;2020-12-16;0
KZT       ;2020-12-17;0
KZT       ;2020-12-31;0
KZT       ;2021-01-01;0
KZT       ;2021-01-04;0
KZT       ;2021-01-07;0
KZT       ;2021-03-08;0
KZT       ;2021-03-22;0
KZT       ;2021-03-23;0
KZT       ;2021-03-24;0
KZT       ;2021-05-03;0
KZT       ;2021-05-07;0
KZT       ;2021-05-10;0
KZT       ;2021-07-05;0
KZT       ;2021-07-06;0
KZT       ;2021-07-21;0
KZT       ;2021-08-30;0
KZT       ;2021-12-01;0
KZT       ;2021-12-16;0
KZT       ;2021-12-17;0
KZT       ;2022-01-03;0
KZT       ;2022-01-04;0
KZT       ;2022-01-07;0
KZT       ;2022-03-08;0
KZT       ;2022-03-21;0
KZT       ;2022-03-22;0
KZT       ;2022-03-23;0
KZT       ;2022-05-02;0
KZT       ;2022-05-09;0
KZT       ;2022-05-10;0
KZT       ;2022-07-06;0
KZT       ;2022-07-09;0
KZT       ;2022-08-30;0
KZT       ;2022-12-01;0
KZT       ;2022-12-16;0
KZT       ;2022-12-19;0
KZT       ;2023-01-02;0
KZT       ;2023-01-03;0
KZT       ;2023-01-07;0
KZT       ;2023-03-08;0
KZT       ;2023-03-21;0
KZT       ;2023-03-22;0
KZT       ;2023-03-23;0
KZT       ;2023-05-01;0
KZT       ;2023-05-08;0
KZT       ;2023-05-09;0
KZT       ;2023-06-28;0
KZT       ;2023-07-06;0
KZT       ;2023-08-30;0
KZT       ;2023-12-01;0
KZT       ;2023-12-18;0
KZT       ;2023-12-19;0
KZT       ;2024-01-01;0
KZT       ;2024-01-02;0
KZT       ;2024-03-08;0
KZT       ;2024-03-21;0
KZT       ;2024-03-22;0
KZT       ;2024-03-25;0
KZT       ;2024-05-01;0
KZT       ;2024-05-07;0
KZT       ;2024-05-09;0
KZT       ;2024-06-17;0
KZT       ;2024-07-08;0
KZT       ;2024-08-30;0
KZT       ;2024-12-02;0
KZT       ;2024-12-16;0
KZT       ;2024-12-17;0
VND       ;2014-01-01;0
VND       ;2014-01-28;0
VND       ;2014-01-29;0
VND       ;2014-01-30;0
VND       ;2014-01-31;0
VND       ;2014-02-03;0
VND       ;2014-02-04;0
VND       ;2014-02-05;0
VND       ;2014-04-09;0
VND       ;2014-04-30;0
VND       ;2014-05-01;0
VND       ;2014-05-02;0
VND       ;2014-09-01;0
VND       ;2014-09-02;0
VND       ;2015-01-01;0
VND       ;2015-02-18;0
VND       ;2015-02-19;0
VND       ;2015-02-20;0
VND       ;2015-02-21;0
VND       ;2015-04-30;0
VND       ;2015-04-28;0
VND       ;2015-05-01;0
VND       ;2015-09-02;0
VND       ;2016-01-01;0
VND       ;2016-02-08;0
VND       ;2016-02-09;0
VND       ;2016-02-10;0
VND       ;2016-02-11;0
VND       ;2016-02-12;0
VND       ;2016-04-18;0
VND       ;2016-04-30;0
VND       ;2016-05-01;0
VND       ;2016-09-02;0
VND       ;2017-01-01;0
VND       ;2017-01-26;0
VND       ;2017-01-27;0
VND       ;2017-01-28;0
VND       ;2017-01-29;0
VND       ;2017-01-30;0
VND       ;2017-01-31;0
VND       ;2017-02-01;0
VND       ;2017-02-02;0
VND       ;2017-02-03;0
VND       ;2017-04-06;0
VND       ;2017-04-29;0
VND       ;2017-04-30;0
VND       ;2017-05-01;0
VND       ;2017-05-02;0
VND       ;2017-09-02;0
VND       ;2017-09-03;0
VND       ;2017-09-04;0
VND       ;2018-01-01;0
VND       ;2018-02-15;0
VND       ;2018-02-16;0
VND       ;2018-02-17;0
VND       ;2018-02-18;0
VND       ;2018-02-19;0
VND       ;2018-02-20;0
VND       ;2018-02-21;0
VND       ;2018-04-25;0
VND       ;2018-04-30;0
VND       ;2018-05-01;0
VND       ;2018-09-02;0
VND       ;2018-09-03;0
VND       ;2019-01-01;0
VND       ;2019-02-04;0
VND       ;2019-02-05;0
VND       ;2019-02-06;0
VND       ;2019-02-07;0
VND       ;2019-02-08;0
VND       ;2019-02-09;0
VND       ;2019-02-10;0
VND       ;2019-04-14;0
VND       ;2019-04-15;0
VND       ;2019-04-30;0
VND       ;2019-05-01;0
VND       ;2019-09-02;0
VND       ;2020-01-01;0
VND       ;2020-01-23;0
VND       ;2020-01-24;0
VND       ;2020-01-27;0
VND       ;2020-01-28;0
VND       ;2020-01-29;0
VND       ;2020-04-02;0
VND       ;2020-04-30;0
VND       ;2020-05-01;0
VND       ;2020-09-02;0
VND       ;2021-01-01;0
VND       ;2021-02-10;0
VND       ;2021-02-11;0
VND       ;2021-02-12;0
VND       ;2021-02-15;0
VND       ;2021-02-16;0
VND       ;2021-04-21;0
VND       ;2021-04-30;0
VND       ;2021-05-03;0
VND       ;2021-09-02;0
VND       ;2021-09-03;0
VND       ;2022-01-03;0
VND       ;2022-01-31;0
VND       ;2022-02-01;0
VND       ;2022-02-02;0
VND       ;2022-02-03;0
VND       ;2022-02-04;0
VND       ;2022-02-05;0
VND       ;2022-05-02;0
VND       ;2022-05-03;0
VND       ;2022-09-02;0
VND       ;2023-01-02;0
VND       ;2023-01-21;0
VND       ;2023-01-22;0
VND       ;2023-01-23;0
VND       ;2023-01-24;0
VND       ;2023-01-25;0
VND       ;2023-01-26;0
VND       ;2023-05-01;0
VND       ;2023-05-02;0
VND       ;2023-09-04;0
VND       ;2024-01-01;0
VND       ;2024-02-09;0
VND       ;2024-02-12;0
VND       ;2024-02-13;0
VND       ;2024-02-14;0
VND       ;2024-04-18;0
VND       ;2024-04-30;0
VND       ;2024-05-01;0
VND       ;2024-09-02;0
ZAR       ;2016-01-01;0
ZAR       ;2016-03-21;0
ZAR       ;2016-03-25;0
ZAR       ;2016-03-28;0
ZAR       ;2016-04-27;0
ZAR       ;2016-05-01;0
ZAR       ;2016-05-02;0
ZAR       ;2016-06-16;0
ZAR       ;2016-08-09;0
ZAR       ;2016-09-24;0
ZAR       ;2016-12-16;0
ZAR       ;2016-12-25;0
ZAR       ;2016-12-26;0
ZAR       ;2017-01-01;0
ZAR       ;2017-01-02;0
ZAR       ;2017-03-21;0
ZAR       ;2017-04-14;0
ZAR       ;2017-04-17;0
ZAR       ;2017-04-27;0
ZAR       ;2017-05-01;0
ZAR       ;2017-06-16;0
ZAR       ;2017-08-09;0
ZAR       ;2017-09-24;0
ZAR       ;2017-09-25;0
ZAR       ;2017-12-16;0
ZAR       ;2017-12-25;0
ZAR       ;2017-12-26;0
ZAR       ;2018-01-01;0
ZAR       ;2018-03-21;0
ZAR       ;2018-03-30;0
ZAR       ;2018-04-02;0
ZAR       ;2018-04-27;0
ZAR       ;2018-05-01;0
ZAR       ;2018-06-16;0
ZAR       ;2018-08-09;0
ZAR       ;2018-09-24;0
ZAR       ;2018-12-17;0
ZAR       ;2018-12-25;0
ZAR       ;2018-12-26;0
ZAR       ;2019-01-01;0
ZAR       ;2019-03-21;0
ZAR       ;2019-04-19;0
ZAR       ;2019-04-22;0
ZAR       ;2019-04-27;0
ZAR       ;2019-05-01;0
ZAR       ;2019-06-17;0
ZAR       ;2019-08-09;0
ZAR       ;2019-09-24;0
ZAR       ;2019-12-16;0
ZAR       ;2019-12-25;0
ZAR       ;2019-12-26;0
ZAR       ;2020-01-01;0
ZAR       ;2020-04-10;0
ZAR       ;2020-04-13;0
ZAR       ;2020-04-27;0
ZAR       ;2020-05-01;0
ZAR       ;2020-06-16;0
ZAR       ;2020-08-10;0
ZAR       ;2020-09-24;0
ZAR       ;2020-12-16;0
ZAR       ;2020-12-25;0
ZAR       ;2021-01-01;0
ZAR       ;2021-03-22;0
ZAR       ;2021-04-02;0
ZAR       ;2021-04-05;0
ZAR       ;2021-04-27;0
ZAR       ;2021-06-16;0
ZAR       ;2021-08-09;0
ZAR       ;2021-09-24;0
ZAR       ;2021-12-16;0
ZAR       ;2021-12-27;0
ZAR       ;2022-01-01;0
ZAR       ;2022-03-21;0
ZAR       ;2022-04-15;0
ZAR       ;2022-04-18;0
ZAR       ;2022-04-27;0
ZAR       ;2022-05-02;0
ZAR       ;2022-06-16;0
ZAR       ;2022-08-09;0
ZAR       ;2022-09-24;0
ZAR       ;2022-12-16;0
ZAR       ;2022-12-25;0
ZAR       ;2022-12-26;0
ZAR       ;2023-01-02;0
ZAR       ;2023-03-21;0
ZAR       ;2023-04-07;0
ZAR       ;2023-04-10;0
ZAR       ;2023-04-27;0
ZAR       ;2023-05-01;0
ZAR       ;2023-06-16;0
ZAR       ;2023-08-09;0
ZAR       ;2023-09-25;0
ZAR       ;2023-12-16;0
ZAR       ;2023-12-25;0
ZAR       ;2023-12-26;0
ZAR       ;2024-01-01;0
ZAR       ;2024-03-21;0
ZAR       ;2024-03-29;0
ZAR       ;2024-04-01;0
ZAR       ;2024-05-01;0
ZAR       ;2024-06-17;0
ZAR       ;2024-08-09;0
ZAR       ;2024-09-24;0
ZAR       ;2024-12-16;0
ZAR       ;2024-12-25;0
ZAR       ;2024-12-26;0
KRW       ;2016-01-01;0
KRW       ;2016-02-07;0
KRW       ;2016-02-08;0
KRW       ;2016-02-09;0
KRW       ;2016-02-10;0
KRW       ;2016-03-01;0
KRW       ;2016-04-13;0
KRW       ;2016-05-01;0
KRW       ;2016-05-05;0
KRW       ;2016-05-06;0
KRW       ;2016-05-14;0
KRW       ;2016-06-06;0
KRW       ;2016-08-15;0
KRW       ;2016-09-14;0
KRW       ;2016-09-15;0
KRW       ;2016-09-16;0
KRW       ;2016-10-03;0
KRW       ;2016-10-09;0
KRW       ;2016-12-25;0
KRW       ;2017-01-01;0
KRW       ;2017-01-27;0
KRW       ;2017-01-28;0
KRW       ;2017-01-29;0
KRW       ;2017-01-30;0
KRW       ;2017-03-01;0
KRW       ;2017-05-01;0
KRW       ;2017-05-03;0
KRW       ;2017-05-05;0
KRW       ;2017-05-09;0
KRW       ;2017-06-06;0
KRW       ;2017-08-15;0
KRW       ;2017-10-03;0
KRW       ;2017-10-04;0
KRW       ;2017-10-05;0
KRW       ;2017-10-06;0
KRW       ;2017-10-09;0
KRW       ;2017-12-20;0
KRW       ;2017-12-25;0
KRW       ;2017-12-29;0
KRW       ;2018-01-01;0
KRW       ;2018-02-15;0
KRW       ;2018-02-16;0
KRW       ;2018-02-17;0
KRW       ;2018-03-01;0
KRW       ;2018-05-01;0
KRW       ;2018-05-07;0
KRW       ;2018-05-22;0
KRW       ;2018-06-06;0
KRW       ;2018-06-13;0
KRW       ;2018-08-15;0
KRW       ;2018-09-23;0
KRW       ;2018-09-24;0
KRW       ;2018-09-25;0
KRW       ;2018-09-26;0
KRW       ;2018-10-03;0
KRW       ;2018-10-09;0
KRW       ;2018-12-25;0
KRW       ;2018-12-31;0
KRW       ;2019-01-01;0
KRW       ;2019-02-04;0
KRW       ;2019-02-05;0
KRW       ;2019-02-06;0
KRW       ;2019-03-01;0
KRW       ;2019-05-01;0
KRW       ;2019-05-06;0
KRW       ;2019-05-12;0
KRW       ;2019-06-06;0
KRW       ;2019-08-15;0
KRW       ;2019-09-12;0
KRW       ;2019-09-13;0
KRW       ;2019-09-14;0
KRW       ;2019-10-03;0
KRW       ;2019-10-09;0
KRW       ;2019-12-25;0
KRW       ;2019-12-31;0
KRW       ;2020-01-01;0
KRW       ;2020-01-24;0
KRW       ;2020-01-27;0
KRW       ;2020-04-15;0
KRW       ;2020-04-30;0
KRW       ;2020-05-01;0
KRW       ;2020-05-05;0
KRW       ;2020-08-17;0
KRW       ;2020-09-30;0
KRW       ;2020-10-01;0
KRW       ;2020-10-02;0
KRW       ;2020-10-09;0
KRW       ;2020-12-25;0
KRW       ;2021-01-01;0
KRW       ;2021-02-11;0
KRW       ;2021-02-12;0
KRW       ;2021-03-01;0
KRW       ;2021-05-05;0
KRW       ;2021-05-19;0
KRW       ;2021-09-20;0
KRW       ;2021-09-21;0
KRW       ;2021-09-22;0
KRW       ;2022-01-01;0
KRW       ;2022-01-31;0
KRW       ;2022-02-01;0
KRW       ;2022-02-02;0
KRW       ;2022-03-01;0
KRW       ;2022-05-01;0
KRW       ;2022-05-05;0
KRW       ;2022-05-08;0
KRW       ;2022-06-06;0
KRW       ;2022-08-15;0
KRW       ;2022-09-09;0
KRW       ;2022-09-10;0
KRW       ;2022-09-11;0
KRW       ;2022-09-12;0
KRW       ;2022-10-03;0
KRW       ;2022-10-09;0
KRW       ;2022-12-21;0
KRW       ;2022-12-25;0
KRW       ;2022-12-30;0
KRW       ;2023-01-01;0
KRW       ;2023-01-21;0
KRW       ;2023-01-22;0
KRW       ;2023-01-23;0
KRW       ;2023-01-24;0
KRW       ;2023-03-01;0
KRW       ;2023-05-01;0
KRW       ;2023-05-05;0
KRW       ;2023-05-26;0
KRW       ;2023-06-06;0
KRW       ;2023-08-15;0
KRW       ;2023-09-28;0
KRW       ;2023-09-29;0
KRW       ;2023-09-30;0
KRW       ;2023-10-03;0
KRW       ;2023-10-09;0
KRW       ;2023-12-25;0
KRW       ;2023-12-29;0
KRW       ;2024-01-01;0
KRW       ;2024-02-09;0
KRW       ;2024-02-12;0
KRW       ;2024-03-01;0
KRW       ;2024-04-10;0
KRW       ;2024-05-01;0
KRW       ;2024-05-06;0
KRW       ;2024-05-15;0
KRW       ;2024-06-06;0
KRW       ;2024-08-15;0
KRW       ;2024-09-16;0
KRW       ;2024-09-17;0
KRW       ;2024-09-18;0
KRW       ;2024-10-03;0
KRW       ;2024-10-09;0
KRW       ;2024-12-25;0
AED       ;2016-01-01;0
AED       ;2016-05-05;0
AED       ;2016-07-06;0
AED       ;2016-07-07;0
AED       ;2016-09-10;0
AED       ;2016-09-11;0
AED       ;2016-09-12;0
AED       ;2016-09-13;0
AED       ;2016-10-02;0
AED       ;2016-11-30;0
AED       ;2016-12-02;0
AED       ;2016-12-03;0
AED       ;2016-12-11;0
AED       ;2017-01-01;0
AED       ;2017-04-24;0
AED       ;2017-06-25;0
AED       ;2017-06-26;0
AED       ;2017-06-27;0
AED       ;2017-08-31;0
AED       ;2017-09-01;0
AED       ;2017-09-02;0
AED       ;2017-09-03;0
AED       ;2017-09-21;0
AED       ;2017-12-01;0
AED       ;2017-12-02;0
AED       ;2017-12-03;0
AED       ;2018-01-01;0
AED       ;2018-04-14;0
AED       ;2018-06-15;0
AED       ;2018-06-16;0
AED       ;2018-06-17;0
AED       ;2018-08-21;0
AED       ;2018-08-22;0
AED       ;2018-08-23;0
AED       ;2018-08-24;0
AED       ;2018-09-11;0
AED       ;2018-11-20;0
AED       ;2018-11-30;0
AED       ;2018-12-02;0
AED       ;2019-01-01;0
AED       ;2019-04-02;0
AED       ;2019-06-03;0
AED       ;2019-06-04;0
AED       ;2019-06-05;0
AED       ;2019-06-06;0
AED       ;2019-08-10;0
AED       ;2019-08-11;0
AED       ;2019-09-01;0
AED       ;2019-11-09;0
AED       ;2019-11-30;0
AED       ;2019-12-02;0
AED       ;2020-01-01;0
AED       ;2020-05-24;0
AED       ;2020-05-25;0
AED       ;2020-05-26;0
AED       ;2020-07-30;0
AED       ;2020-08-20;0
AED       ;2020-10-29;0
AED       ;2020-12-01;0
AED       ;2020-12-02;0
AED       ;2020-12-03;0
AED       ;2021-03-11;0
AED       ;2021-05-11;0
AED       ;2021-05-12;0
AED       ;2021-05-13;0
AED       ;2021-07-19;0
AED       ;2021-07-20;0
AED       ;2021-07-21;0
AED       ;2021-07-22;0
AED       ;2021-08-10;0
AED       ;2021-10-19;0
AED       ;2021-11-30;0
AED       ;2021-12-02;0
AED       ;2022-01-01;0
AED       ;2022-02-28;0
AED       ;2022-05-02;0
AED       ;2022-05-03;0
AED       ;2022-05-04;0
AED       ;2022-07-08;0
AED       ;2022-07-09;0
AED       ;2022-07-10;0
AED       ;2022-07-11;0
AED       ;2022-07-30;0
AED       ;2022-10-08;0
AED       ;2022-11-30;0
AED       ;2022-12-02;0
AED       ;2023-01-01;0
AED       ;2023-02-18;0
AED       ;2023-04-21;0
AED       ;2023-04-22;0
AED       ;2023-04-23;0
AED       ;2023-06-27;0
